,release_year,Adult,Kids,Older Kids,Teens,Movie,TV Show,show_duration,movie_duration
3208,2015,1,0,0,0,1,0,0,96
3209,2016,1,0,0,0,1,0,0,92
3210,2013,1,0,0,0,1,0,0,99
3211,2016,1,0,0,0,1,0,0,78
3212,2016,1,0,0,0,1,0,0,89
3213,2016,1,0,0,0,1,0,0,60
3214,2012,0,0,0,1,1,0,0,83
3215,2016,0,0,0,1,1,0,0,75
3216,2016,1,0,0,0,1,0,0,92
3217,2016,1,0,0,0,1,0,0,80
3218,2005,0,0,0,1,1,0,0,72
3219,2009,0,0,1,0,1,0,0,71
3220,2012,0,0,0,1,1,0,0,77
3221,2014,0,0,0,1,1,0,0,70
3222,2016,1,0,0,0,1,0,0,73
3223,2011,1,0,0,0,1,0,0,81
3224,2008,1,0,0,0,1,0,0,45
3225,2008,0,0,0,1,1,0,0,46
3226,2016,1,0,0,0,1,0,0,112
3227,2016,1,0,0,0,1,0,0,101
3228,2016,1,0,0,0,1,0,0,117
3229,2015,1,0,0,0,1,0,0,114
3230,2016,1,0,0,0,1,0,0,96
3231,2016,0,0,0,1,0,1,2,0
3232,2016,1,0,0,0,1,0,0,87
3233,2015,1,0,0,0,1,0,0,105
3234,2016,1,0,0,0,1,0,0,80
3235,2016,1,0,0,0,1,0,0,97
3236,2015,0,0,0,1,1,0,0,105
3237,2016,1,0,0,0,1,0,0,60
3238,2016,1,0,0,0,1,0,0,109
3239,2016,1,0,0,0,1,0,0,60
3240,2016,1,0,0,0,1,0,0,101
3241,2016,1,0,0,0,1,0,0,127
3242,2016,1,0,0,0,1,0,0,82
3243,2016,0,0,1,0,1,0,0,23
3244,2015,1,0,0,0,1,0,0,97
3245,2016,1,0,0,0,1,0,0,62
3246,2016,0,0,0,1,1,0,0,84
3247,2016,0,0,1,0,1,0,0,90
3248,2016,0,0,0,1,1,0,0,101
3249,2015,0,0,1,0,1,0,0,74
3250,2016,1,0,0,0,1,0,0,68
3251,2016,1,0,0,0,1,0,0,92
3252,2008,1,0,0,0,1,0,0,107
3253,2010,1,0,0,0,1,0,0,108
3254,2016,1,0,0,0,1,0,0,74
3255,2015,1,0,0,0,1,0,0,29
3256,2015,1,0,0,0,1,0,0,60
3257,2015,0,0,0,1,1,0,0,120
3258,2015,1,0,0,0,1,0,0,74
3259,2015,0,0,0,1,1,0,0,57
3260,2015,1,0,0,0,1,0,0,91
3261,2015,1,0,0,0,1,0,0,62
3262,2015,1,0,0,0,1,0,0,85
3263,2015,0,1,0,0,1,0,0,90
3264,2015,1,0,0,0,0,1,3,0
3265,2015,1,0,0,0,1,0,0,105
3266,2015,1,0,0,0,1,0,0,59
3267,2015,1,0,0,0,1,0,0,137
3268,2015,1,0,0,0,1,0,0,86
3269,2015,0,0,0,1,1,0,0,64
3270,2015,0,0,0,1,1,0,0,82
3271,2014,0,0,1,0,1,0,0,90
3272,2015,1,0,0,0,1,0,0,80
3273,2015,1,0,0,0,1,0,0,62
3274,2015,0,0,0,1,1,0,0,92
3275,2014,1,0,0,0,1,0,0,78
3276,2015,1,0,0,0,1,0,0,92
3277,2015,1,0,0,0,1,0,0,69
3278,2015,1,0,0,0,1,0,0,92
3279,2014,1,0,0,0,1,0,0,143
3280,2015,1,0,0,0,1,0,0,78
3281,2015,0,0,0,1,1,0,0,84
3282,2015,1,0,0,0,1,0,0,84
3283,2015,1,0,0,0,1,0,0,58
3284,2015,1,0,0,0,1,0,0,82
3285,2015,1,0,0,0,1,0,0,83
3286,2014,1,0,0,0,1,0,0,81
3287,2014,1,0,0,0,1,0,0,75
3288,2014,1,0,0,0,1,0,0,68
3289,2014,1,0,0,0,1,0,0,71
3290,2014,0,0,1,0,1,0,0,94
3291,2014,1,0,0,0,1,0,0,80
3292,2014,0,0,1,0,1,0,0,93
3293,2013,1,0,0,0,1,0,0,105
3294,2013,0,1,0,0,1,0,0,130
3295,2013,0,0,1,0,1,0,0,100
3296,2013,1,0,0,0,1,0,0,80
3297,2011,0,0,1,0,1,0,0,76
3298,1988,0,0,0,1,1,0,0,95
3299,1986,1,0,0,0,1,0,0,96
3300,1986,0,0,0,1,1,0,0,94
3301,1990,0,0,0,1,1,0,0,94
3302,1988,0,0,1,0,1,0,0,93
3303,1987,0,0,1,0,1,0,0,96
3304,1989,0,0,1,0,1,0,0,94
3305,1988,1,0,0,0,1,0,0,94
3306,1991,0,0,1,0,1,0,0,93
3307,1990,0,0,0,1,1,0,0,95
3308,1991,0,0,0,1,1,0,0,93
3309,2000,0,0,1,0,1,0,0,75
3310,2010,1,0,0,0,1,0,0,103
3311,2009,1,0,0,0,1,0,0,29
3312,2007,1,0,0,0,1,0,0,104
3313,2006,1,0,0,0,1,0,0,81
3314,2009,0,0,0,1,1,0,0,80
3315,2008,0,0,0,1,1,0,0,123
3316,1997,1,0,0,0,1,0,0,119
3317,2019,0,0,0,1,1,0,0,118
3318,2008,1,0,0,0,1,0,0,143
3319,2014,0,0,0,1,1,0,0,149
3320,2018,1,0,0,0,1,0,0,144
3321,2019,0,0,0,1,1,0,0,124
3322,2018,0,0,0,1,1,0,0,128
3323,2017,0,0,0,1,1,0,0,117
3324,2017,0,0,0,1,1,0,0,100
3325,2018,0,0,0,1,1,0,0,105
3326,2017,1,0,0,0,1,0,0,106
3327,2010,1,0,0,0,1,0,0,99
3328,2005,0,0,0,1,1,0,0,93
3329,2014,0,0,1,0,1,0,0,89
3330,2017,0,0,0,1,1,0,0,105
3331,2008,0,0,0,1,1,0,0,109
3332,2017,1,0,0,0,1,0,0,90
3333,2015,1,0,0,0,1,0,0,90
3334,2014,1,0,0,0,1,0,0,93
3335,2010,1,0,0,0,1,0,0,113
3336,2018,1,0,0,0,1,0,0,89
3337,2006,0,0,0,1,1,0,0,102
3338,2009,0,0,0,1,1,0,0,102
3339,2019,1,0,0,0,1,0,0,90
3340,2018,1,0,0,0,1,0,0,94
3341,2013,0,0,0,1,1,0,0,91
3342,2018,0,0,0,1,1,0,0,95
3343,2016,1,0,0,0,1,0,0,119
3344,2013,1,0,0,0,1,0,0,93
3345,2016,1,0,0,0,1,0,0,101
3346,2017,1,0,0,0,1,0,0,93
3347,2018,1,0,0,0,1,0,0,82
3348,2017,1,0,0,0,1,0,0,70
3349,2000,0,0,0,1,1,0,0,104
3350,2015,0,0,0,1,1,0,0,92
3351,2016,0,0,1,0,1,0,0,124
3352,2016,0,0,0,1,1,0,0,91
3353,2011,1,0,0,0,1,0,0,83
3354,1989,0,0,0,1,1,0,0,93
3355,2017,1,0,0,0,1,0,0,81
3356,2015,1,0,0,0,1,0,0,86
3357,2014,1,0,0,0,1,0,0,97
3358,2004,0,0,0,1,1,0,0,99
3359,2011,1,0,0,0,1,0,0,100
3360,2012,0,0,0,1,1,0,0,126
3361,2017,1,0,0,0,1,0,0,94
3362,2014,1,0,0,0,1,0,0,103
3363,2017,1,0,0,0,1,0,0,96
3364,2019,0,0,0,1,0,1,1,0
3365,2018,0,0,1,0,1,0,0,137
3366,2017,1,0,0,0,1,0,0,104
3367,2016,0,0,0,1,1,0,0,104
3368,2016,0,0,1,0,1,0,0,94
3369,1977,0,0,1,0,1,0,0,176
3370,1971,1,0,0,0,1,0,0,137
3371,1993,1,0,0,0,1,0,0,101
3372,2015,0,0,1,0,1,0,0,111
3373,2016,1,0,0,0,1,0,0,110
3374,2016,0,0,0,1,1,0,0,142
3375,2012,1,0,0,0,1,0,0,86
3376,2013,1,0,0,0,1,0,0,86
3377,2019,0,0,0,1,1,0,0,80
3378,2011,0,1,0,0,1,0,0,92
3379,2016,1,0,0,0,1,0,0,96
3380,2014,1,0,0,0,1,0,0,125
3381,1998,0,0,0,1,1,0,0,82
3382,2015,1,0,0,0,1,0,0,111
3383,2015,1,0,0,0,1,0,0,92
3384,2013,1,0,0,0,1,0,0,94
3385,2011,0,0,1,0,1,0,0,91
3386,2011,1,0,0,0,1,0,0,44
3387,2016,1,0,0,0,1,0,0,108
3388,2011,0,0,0,1,1,0,0,123
3389,2009,1,0,0,0,1,0,0,106
3390,2015,0,0,1,0,1,0,0,89
3391,2015,0,0,0,1,1,0,0,98
3392,1996,1,0,0,0,1,0,0,108
3393,2012,0,0,0,1,1,0,0,92
3394,2002,0,0,1,0,1,0,0,102
3395,2008,1,0,0,0,1,0,0,103
3396,2018,0,0,1,0,1,0,0,110
3397,2019,1,0,0,0,1,0,0,77
3398,2018,0,0,1,0,1,0,0,99
3399,2011,1,0,0,0,1,0,0,122
3400,2017,1,0,0,0,1,0,0,150
3401,2013,0,0,1,0,1,0,0,126
3402,2011,0,0,0,1,1,0,0,164
3403,2010,0,0,0,1,1,0,0,115
3404,2010,0,0,0,1,1,0,0,133
3405,2015,0,0,1,0,1,0,0,127
3406,2016,0,0,0,1,1,0,0,131
3407,2017,0,0,1,0,0,1,2,0
3408,2012,0,0,1,0,1,0,0,44
3409,2002,0,0,0,1,1,0,0,101
3410,2015,1,0,0,0,1,0,0,90
3411,2016,1,0,0,0,1,0,0,89
3412,2015,1,0,0,0,1,0,0,88
3413,2007,0,0,0,1,1,0,0,133
3414,2012,1,0,0,0,1,0,0,110
3415,2010,1,0,0,0,1,0,0,112
3416,2018,1,0,0,0,1,0,0,87
3417,2014,0,0,0,1,1,0,0,91
3418,2013,1,0,0,0,1,0,0,111
3419,2017,0,0,0,1,1,0,0,99
3420,2018,1,0,0,0,1,0,0,86
3421,2008,1,0,0,0,1,0,0,107
3422,2012,1,0,0,0,1,0,0,89
3423,2018,1,0,0,0,1,0,0,92
3424,2006,0,0,0,1,1,0,0,122
3425,2012,1,0,0,0,1,0,0,91
3426,2015,0,0,0,1,1,0,0,127
3427,2004,0,0,0,1,1,0,0,153
3428,2016,0,0,1,0,1,0,0,106
3429,2018,1,0,0,0,1,0,0,102
3430,1974,0,0,1,0,1,0,0,112
3431,2017,0,0,1,0,1,0,0,63
3432,2018,0,0,1,0,1,0,0,90
3433,2018,1,0,0,0,1,0,0,101
3434,1989,0,1,0,0,1,0,0,85
3435,2019,1,0,0,0,1,0,0,83
3436,2016,0,1,0,0,1,0,0,92
3437,2018,1,0,0,0,1,0,0,84
3438,2006,1,0,0,0,1,0,0,91
3439,2018,1,0,0,0,1,0,0,100
3440,2016,1,0,0,0,1,0,0,103
3441,2001,1,0,0,0,1,0,0,103
3442,2013,0,1,0,0,1,0,0,45
3443,2014,0,0,1,0,1,0,0,45
3444,2019,0,0,0,1,1,0,0,98
3445,2015,1,0,0,0,1,0,0,92
3446,1977,0,0,0,1,1,0,0,172
3447,2011,0,0,0,1,1,0,0,125
3448,2016,1,0,0,0,1,0,0,81
3449,2017,1,0,0,0,1,0,0,112
3450,1999,1,0,0,0,1,0,0,122
3451,2017,1,0,0,0,1,0,0,53
3452,2018,0,0,0,1,1,0,0,53
3453,2019,1,0,0,0,1,0,0,99
3454,2014,1,0,0,0,1,0,0,95
3455,1998,1,0,0,0,1,0,0,119
3456,2016,1,0,0,0,1,0,0,163
3457,2018,1,0,0,0,1,0,0,55
3458,2000,1,0,0,0,1,0,0,102
3459,2019,1,0,0,0,1,0,0,106
3460,2015,1,0,0,0,1,0,0,128
3461,1986,0,1,0,0,1,0,0,80
3462,1991,0,1,0,0,1,0,0,75
3463,1999,0,1,0,0,1,0,0,75
3464,2000,0,1,0,0,1,0,0,79
3465,2012,0,0,0,1,1,0,0,87
3466,2018,0,0,1,0,1,0,0,97
3467,2014,1,0,0,0,1,0,0,85
3468,2017,1,0,0,0,1,0,0,111
3469,2017,1,0,0,0,1,0,0,113
3470,2015,1,0,0,0,1,0,0,90
3471,2001,1,0,0,0,1,0,0,103
3472,2003,0,0,0,1,1,0,0,105
3473,2015,1,0,0,0,1,0,0,104
3474,2013,0,0,0,1,1,0,0,127
3475,2016,0,0,1,0,1,0,0,92
3476,2016,0,0,1,0,1,0,0,72
3477,2018,0,0,0,1,1,0,0,118
3478,2017,1,0,0,0,1,0,0,110
3479,2018,1,0,0,0,1,0,0,90
3480,2007,0,0,0,1,1,0,0,134
3481,2016,1,0,0,0,1,0,0,86
3482,2011,0,0,0,1,1,0,0,87
3483,2015,0,0,1,0,1,0,0,107
3484,2015,0,0,0,1,1,0,0,79
3485,2018,0,0,0,1,1,0,0,87
3486,2011,0,0,0,1,1,0,0,113
3487,2011,0,0,0,1,1,0,0,110
3488,2011,0,0,1,0,1,0,0,98
3489,2014,1,0,0,0,1,0,0,93
3490,1997,0,0,0,1,1,0,0,139
3491,2019,1,0,0,0,1,0,0,94
3492,2016,1,0,0,0,1,0,0,133
3493,2016,1,0,0,0,1,0,0,81
3494,2018,0,0,0,1,1,0,0,91
3495,2012,0,0,0,1,1,0,0,122
3496,2014,0,0,0,1,1,0,0,102
3497,2016,0,0,0,1,1,0,0,88
3498,1994,0,0,1,0,1,0,0,49
3499,2014,1,0,0,0,1,0,0,110
3500,2018,0,0,0,1,1,0,0,150
3501,2017,1,0,0,0,1,0,0,97
3502,2016,0,0,0,1,1,0,0,129
3503,2013,0,0,0,1,1,0,0,99
3504,2005,0,0,0,1,1,0,0,112
3505,2006,1,0,0,0,1,0,0,143
3506,2016,1,0,0,0,1,0,0,95
3507,2014,1,0,0,0,1,0,0,92
3508,2019,1,0,0,0,1,0,0,97
3509,2015,1,0,0,0,1,0,0,90
3510,1995,1,0,0,0,1,0,0,119
3511,2003,1,0,0,0,1,0,0,147
3512,2017,1,0,0,0,1,0,0,83
3513,2016,1,0,0,0,1,0,0,83
3514,2006,0,0,0,1,1,0,0,91
3515,2019,0,0,0,1,1,0,0,117
3516,1995,0,1,0,0,1,0,0,78
3517,2001,0,1,0,0,1,0,0,75
3518,2004,0,1,0,0,1,0,0,78
3519,2017,1,0,0,0,1,0,0,149
3520,2015,0,0,0,1,1,0,0,103
3521,2017,1,0,0,0,1,0,0,94
3522,2015,1,0,0,0,1,0,0,95
3523,2010,1,0,0,0,1,0,0,122
3524,2002,1,0,0,0,1,0,0,107
3525,2009,0,0,0,1,1,0,0,126
3526,2015,1,0,0,0,1,0,0,122
3527,2009,0,0,0,1,1,0,0,95
3528,2013,0,1,0,0,1,0,0,74
3529,2010,0,1,0,0,1,0,0,74
3530,2015,0,1,0,0,1,0,0,74
3531,2015,0,1,0,0,1,0,0,83
3532,2016,0,1,0,0,1,0,0,79
3533,2010,0,0,1,0,1,0,0,72
3534,2011,0,1,0,0,1,0,0,80
3535,2016,0,1,0,0,1,0,0,75
3536,2012,0,1,0,0,1,0,0,75
3537,2017,0,1,0,0,1,0,0,72
3538,2015,0,0,0,1,1,0,0,99
3539,2013,0,0,0,1,1,0,0,91
3540,1995,0,0,1,0,1,0,0,166
3541,1998,1,0,0,0,1,0,0,103
3542,1992,1,0,0,0,1,0,0,128
3543,2018,0,0,0,1,1,0,0,87
3544,1972,0,0,1,0,1,0,0,125
3545,1982,0,0,0,1,1,0,0,121
3546,2015,1,0,0,0,1,0,0,110
3547,2016,0,0,1,0,1,0,0,88
3548,1997,0,0,0,1,1,0,0,89
3549,1996,0,0,0,1,1,0,0,81
3550,1992,0,0,0,1,1,0,0,73
3551,2008,0,0,0,1,1,0,0,75
3552,2016,0,0,0,1,1,0,0,99
3553,2007,0,0,0,1,1,0,0,121
3554,2008,0,0,1,0,1,0,0,100
3555,2016,0,0,1,0,1,0,0,97
3556,2017,1,0,0,0,1,0,0,100
3557,2016,1,0,0,0,1,0,0,115
3558,2015,0,0,0,1,1,0,0,99
3559,2016,1,0,0,0,1,0,0,91
3560,2019,1,0,0,0,1,0,0,90
3561,2004,0,0,1,0,1,0,0,100
3562,1978,0,1,0,0,1,0,0,25
3563,2012,0,0,0,1,1,0,0,99
3564,2017,0,0,1,0,1,0,0,104
3565,2005,0,0,1,0,1,0,0,149
3566,2010,0,0,0,1,1,0,0,112
3567,2013,0,0,0,1,1,0,0,98
3568,2018,0,0,0,1,1,0,0,120
3569,2006,0,0,0,1,1,0,0,151
3570,2007,0,0,0,1,1,0,0,148
3571,2003,1,0,0,0,1,0,0,114
3572,2017,0,0,0,1,1,0,0,123
3573,2017,1,0,0,0,1,0,0,87
3574,1999,0,0,0,1,1,0,0,93
3575,2002,0,0,1,0,1,0,0,88
3576,2018,1,0,0,0,1,0,0,126
3577,2017,1,0,0,0,1,0,0,90
3578,2017,0,0,1,0,1,0,0,95
3579,2002,1,0,0,0,1,0,0,108
3580,2010,1,0,0,0,1,0,0,65
3581,2000,1,0,0,0,1,0,0,110
3582,2018,0,0,1,0,1,0,0,66
3583,2017,1,0,0,0,1,0,0,127
3584,2015,0,0,0,1,1,0,0,131
3585,2018,1,0,0,0,1,0,0,88
3586,2017,1,0,0,0,1,0,0,97
3587,2016,0,0,0,1,1,0,0,116
3588,2018,1,0,0,0,0,1,1,0
3589,2012,0,0,0,1,1,0,0,117
3590,2019,1,0,0,0,1,0,0,79
3591,2001,1,0,0,0,1,0,0,144
3592,2018,0,0,0,1,1,0,0,135
3593,2017,1,0,0,0,1,0,0,88
3594,2007,1,0,0,0,1,0,0,116
3595,2017,1,0,0,0,1,0,0,91
3596,2015,0,0,0,1,1,0,0,90
3597,2018,1,0,0,0,1,0,0,129
3598,2016,1,0,0,0,1,0,0,120
3599,2015,0,0,1,0,1,0,0,91
3600,2017,1,0,0,0,1,0,0,85
3601,2016,1,0,0,0,1,0,0,88
3602,2001,1,0,0,0,1,0,0,123
3603,2013,1,0,0,0,1,0,0,180
3604,2013,0,0,0,1,1,0,0,98
3605,2016,1,0,0,0,1,0,0,90
3606,2013,1,0,0,0,1,0,0,90
3607,1999,0,0,0,1,1,0,0,94
3608,2010,1,0,0,0,1,0,0,112
3609,2018,1,0,0,0,1,0,0,97
3610,2015,0,1,0,0,1,0,0,47
3611,2017,1,0,0,0,1,0,0,99
3612,1973,0,0,0,1,1,0,0,168
3613,2018,0,0,0,1,1,0,0,99
3614,2017,0,0,0,1,1,0,0,92
3615,2008,0,0,1,0,1,0,0,99
3616,2017,0,0,0,1,1,0,0,89
3617,2015,1,0,0,0,1,0,0,88
3618,1967,1,0,0,0,1,0,0,111
3619,2003,1,0,0,0,1,0,0,79
3620,2017,1,0,0,0,1,0,0,86
3621,2016,0,0,0,1,1,0,0,74
3622,2017,1,0,0,0,1,0,0,84
3623,2013,0,0,1,0,1,0,0,80
3624,2016,1,0,0,0,1,0,0,86
3625,2018,1,0,0,0,1,0,0,90
3626,2007,0,0,1,0,1,0,0,102
3627,2013,0,0,0,1,0,1,1,0
3628,2016,1,0,0,0,1,0,0,92
3629,2015,1,0,0,0,1,0,0,81
3630,2018,1,0,0,0,1,0,0,116
3631,2005,1,0,0,0,1,0,0,110
3632,2017,0,0,0,1,1,0,0,95
3633,2009,1,0,0,0,1,0,0,133
3634,2017,1,0,0,0,1,0,0,120
3635,2016,0,0,1,0,1,0,0,91
3636,2017,0,0,1,0,1,0,0,90
3637,2017,0,0,1,0,1,0,0,90
3638,2018,1,0,0,0,1,0,0,103
3639,2018,1,0,0,0,1,0,0,98
3640,2010,0,0,0,1,1,0,0,119
3641,2018,1,0,0,0,1,0,0,148
3642,2017,1,0,0,0,1,0,0,94
3643,1960,0,0,0,1,1,0,0,108
3644,2016,1,0,0,0,1,0,0,114
3645,2016,1,0,0,0,1,0,0,98
3646,2014,0,0,0,1,1,0,0,151
3647,2016,1,0,0,0,1,0,0,78
3648,2018,1,0,0,0,1,0,0,125
3649,2015,0,0,0,1,1,0,0,126
3650,2014,0,0,0,1,0,1,1,0
3651,2016,1,0,0,0,1,0,0,104
3652,2017,0,1,0,0,1,0,0,104
3653,2014,1,0,0,0,1,0,0,117
3654,1998,0,0,0,1,1,0,0,101
3655,1992,1,0,0,0,1,0,0,99
3656,2017,0,0,1,0,1,0,0,126
3657,2016,1,0,0,0,1,0,0,92
3658,2008,0,0,0,1,1,0,0,131
3659,2015,1,0,0,0,1,0,0,119
3660,1976,1,0,0,0,1,0,0,98
3661,2009,0,0,0,1,1,0,0,85
3662,2012,1,0,0,0,1,0,0,84
3663,2006,0,0,0,1,1,0,0,145
3664,1992,1,0,0,0,1,0,0,125
3665,1992,1,0,0,0,1,0,0,108
3666,1958,1,0,0,0,1,0,0,108
3667,2010,0,0,1,0,1,0,0,82
3668,2016,1,0,0,0,1,0,0,77
3669,2012,0,0,1,0,1,0,0,156
3670,2000,0,0,0,1,1,0,0,116
3671,2014,0,0,1,0,1,0,0,126
3672,2010,0,0,0,1,1,0,0,129
3673,2000,0,0,0,1,1,0,0,132
3674,2017,0,0,0,1,1,0,0,118
3675,2010,0,1,0,0,1,0,0,87
3676,2018,0,0,1,0,1,0,0,95
3677,2016,0,0,0,1,1,0,0,86
3678,2017,0,0,0,1,1,0,0,106
3679,2005,0,0,1,0,1,0,0,115
3680,2003,0,0,0,1,1,0,0,106
3681,1973,0,1,0,0,1,0,0,94
3682,2013,0,0,1,0,1,0,0,121
3683,1997,1,0,0,0,1,0,0,113
3684,2017,1,0,0,0,1,0,0,129
3685,2016,0,0,1,0,1,0,0,99
3686,2015,0,0,0,1,1,0,0,116
3687,2012,1,0,0,0,1,0,0,88
3688,2019,0,0,1,0,1,0,0,112
3689,2017,0,0,0,1,1,0,0,113
3690,2005,0,1,0,0,1,0,0,82
3691,2018,1,0,0,0,1,0,0,98
3692,1988,1,0,0,0,1,0,0,87
3693,2017,1,0,0,0,1,0,0,111
3694,2012,1,0,0,0,1,0,0,105
3695,1968,0,1,0,0,1,0,0,146
3696,2009,1,0,0,0,1,0,0,96
3697,2017,1,0,0,0,1,0,0,80
3698,2014,0,0,1,0,1,0,0,99
3699,2012,0,0,1,0,1,0,0,87
3700,2015,0,1,0,0,1,0,0,88
3701,2004,0,0,1,0,1,0,0,99
3702,2018,0,0,1,0,1,0,0,104
3703,2006,1,0,0,0,1,0,0,104
3704,2017,0,0,0,1,1,0,0,118
3705,1975,0,0,1,0,1,0,0,127
3706,2009,0,0,0,1,1,0,0,109
3707,2002,1,0,0,0,1,0,0,130
3708,2016,1,0,0,0,1,0,0,110
3709,2019,1,0,0,0,1,0,0,88
3710,2010,0,0,0,1,1,0,0,106
3711,1993,0,0,1,0,1,0,0,91
3712,2018,1,0,0,0,1,0,0,103
3713,1973,0,0,1,0,1,0,0,89
3714,2006,0,0,0,1,1,0,0,108
3715,2017,1,0,0,0,1,0,0,124
3716,2013,1,0,0,0,1,0,0,96
3717,2012,1,0,0,0,1,0,0,172
3718,2014,1,0,0,0,1,0,0,124
3719,2008,0,0,0,1,1,0,0,85
3720,2005,0,0,0,1,1,0,0,137
3721,2007,0,0,0,1,1,0,0,91
3722,2017,0,0,1,0,1,0,0,120
3723,2016,0,0,0,1,1,0,0,118
3724,2015,1,0,0,0,1,0,0,110
3725,2008,0,0,0,1,1,0,0,114
3726,2016,1,0,0,0,1,0,0,112
3727,2002,1,0,0,0,1,0,0,137
3728,2016,1,0,0,0,1,0,0,84
3729,2013,1,0,0,0,1,0,0,96
3730,2014,1,0,0,0,1,0,0,112
3731,2017,1,0,0,0,1,0,0,90
3732,2014,1,0,0,0,1,0,0,106
3733,2008,0,0,0,1,1,0,0,116
3734,1967,0,0,0,1,1,0,0,127
3735,2017,0,0,1,0,1,0,0,96
3736,2009,0,0,1,0,1,0,0,101
3737,2018,0,0,0,1,1,0,0,88
3738,2016,0,1,0,0,1,0,0,75
3739,2004,1,0,0,0,1,0,0,112
3740,2016,1,0,0,0,1,0,0,110
3741,2000,0,0,0,1,1,0,0,120
3742,2017,1,0,0,0,1,0,0,90
3743,2013,1,0,0,0,1,0,0,82
3744,2015,0,0,0,1,1,0,0,118
3745,2015,1,0,0,0,1,0,0,153
3746,1989,0,0,1,0,1,0,0,117
3747,2003,0,0,1,0,1,0,0,93
3748,2019,1,0,0,0,1,0,0,82
3749,2015,1,0,0,0,1,0,0,115
3750,2017,0,0,0,1,1,0,0,151
3751,2015,1,0,0,0,1,0,0,103
3752,2013,1,0,0,0,1,0,0,117
3753,2017,0,0,1,0,1,0,0,100
3754,2016,1,0,0,0,1,0,0,70
3755,2015,1,0,0,0,1,0,0,103
3756,1997,0,0,0,1,1,0,0,108
3757,2016,1,0,0,0,1,0,0,91
3758,2016,1,0,0,0,1,0,0,93
3759,2015,1,0,0,0,1,0,0,113
3760,2003,1,0,0,0,1,0,0,116
3761,2016,0,0,0,1,1,0,0,121
3762,1991,1,0,0,0,1,0,0,112
3763,2017,1,0,0,0,1,0,0,76
3764,2018,0,0,1,0,1,0,0,81
3765,2015,1,0,0,0,1,0,0,110
3766,2018,1,0,0,0,1,0,0,90
3767,2006,0,0,0,1,1,0,0,97
3768,2018,0,0,0,1,1,0,0,86
3769,2016,0,0,0,1,1,0,0,94
3770,2016,0,0,0,1,1,0,0,83
3771,2012,0,0,1,0,1,0,0,43
3772,2011,0,0,1,0,1,0,0,92
3773,2010,1,0,0,0,1,0,0,93
3774,2017,1,0,0,0,1,0,0,88
3775,2017,1,0,0,0,1,0,0,53
3776,2002,1,0,0,0,1,0,0,156
3777,2016,0,0,0,1,1,0,0,79
3778,2018,1,0,0,0,1,0,0,96
3779,2018,1,0,0,0,1,0,0,140
3780,1992,1,0,0,0,1,0,0,62
3781,2017,1,0,0,0,1,0,0,76
3782,2017,0,0,0,1,1,0,0,99
3783,2016,1,0,0,0,1,0,0,97
3784,2019,0,0,0,1,1,0,0,87
3785,2016,1,0,0,0,1,0,0,108
3786,2017,1,0,0,0,1,0,0,94
3787,2004,0,0,1,0,1,0,0,123
3788,2007,0,0,0,1,1,0,0,128
3789,2018,0,0,0,1,1,0,0,132
3790,2017,0,0,1,0,1,0,0,93
3791,2015,1,0,0,0,1,0,0,96
3792,2002,0,0,0,1,1,0,0,133
3793,2002,0,0,0,1,1,0,0,176
3794,2010,0,0,0,1,1,0,0,115
3795,1985,0,0,0,1,1,0,0,90
3796,2017,1,0,0,0,1,0,0,111
3797,2017,0,0,0,1,1,0,0,87
3798,2009,1,0,0,0,1,0,0,112
3799,1965,0,0,0,1,1,0,0,200
3800,2016,1,0,0,0,1,0,0,93
3801,2019,0,0,1,0,1,0,0,90
3802,2014,0,0,1,0,1,0,0,107
3803,2019,1,0,0,0,1,0,0,89
3804,2015,0,0,0,1,1,0,0,83
3805,2015,0,0,0,1,1,0,0,96
3806,2010,1,0,0,0,1,0,0,99
3807,2015,1,0,0,0,1,0,0,95
3808,2016,1,0,0,0,1,0,0,88
3809,2017,0,0,0,1,1,0,0,94
3810,2016,1,0,0,0,1,0,0,93
3811,2016,1,0,0,0,1,0,0,93
3812,2016,1,0,0,0,1,0,0,92
3813,1997,1,0,0,0,1,0,0,127
3814,2005,1,0,0,0,1,0,0,105
3815,1989,0,0,0,1,1,0,0,94
3816,2008,0,0,0,1,1,0,0,104
3817,2003,0,0,1,0,1,0,0,82
3818,2018,0,0,1,0,1,0,0,86
3819,1996,0,0,0,1,1,0,0,103
3820,2015,0,0,0,1,1,0,0,97
3821,2000,0,0,1,0,1,0,0,84
3822,2017,0,0,0,1,1,0,0,98
3823,2017,0,1,0,0,1,0,0,42
3824,2017,0,0,1,0,1,0,0,89
3825,2014,0,0,0,1,1,0,0,93
3826,2003,0,0,0,1,1,0,0,162
3827,2003,0,0,0,1,1,0,0,85
3828,2016,0,0,0,1,1,0,0,52
3829,2014,0,0,1,0,1,0,0,91
3830,2015,0,0,1,0,1,0,0,106
3831,2010,0,0,0,1,1,0,0,92
3832,2010,0,0,0,1,1,0,0,140
3833,1983,1,0,0,0,1,0,0,69
3834,2018,0,0,0,1,1,0,0,153
3835,2015,0,0,0,1,1,0,0,124
3836,2009,0,0,1,0,1,0,0,120
3837,2004,1,0,0,0,1,0,0,134
3838,2012,1,0,0,0,1,0,0,105
3839,2017,0,0,0,1,1,0,0,119
3840,2006,1,0,0,0,1,0,0,196
3841,2019,1,0,0,0,1,0,0,109
